	res	x1	x3	x_N-4	x_N-2
5002	0.02943548435886567	-0.492463288025824	-2.462398191489768	-97.46412054554784	-99.4928226914384
5003	0.02940644240342849	-0.49247072396942543	-2.462435290549763	-97.46415594536572	-99.4928297728007
5004	0.029377429101638874	-0.4924781525765322	-2.4624723530068637	-97.46419131025691	-99.49283684717628
5005	0.029348444425051468	-0.4924855738543826	-2.4625093788971824	-97.46422664025582	-99.49284391457203
5006	0.029319488345837807	-0.4924929878102078	-2.462546368256796	-97.46426193539692	-99.49285097499484
5007	0.029290560835464663	-0.4925003944512317	-2.4625833211217465	-97.4642971957146	-99.4928580284516
5008	0.02926166186580914	-0.49250779378467135	-2.4626202375280393	-97.4643324212432	-99.49286507494914
5009	0.029232791408846548	-0.4925151858177363	-2.4626571175116454	-97.46436761201704	-99.49287211449439
5010	0.02920394943642618	-0.4925225705576294	-2.4626939611084997	-97.46440276807047	-99.49287914709416
5011	0.029175135920251616	-0.49252994801154576	-2.4627307683545023	-97.46443788943766	-99.49288617275532
5012	0.029146350832449375	-0.49253731818667434	-2.462767539285517	-97.4644729761529	-99.49289319148473
5013	0.029117594144831005	-0.49254468109019617	-2.462804273937372	-97.46450802825036	-99.4929002032892
5014	0.02908886582936565	-0.49255203672928566	-2.4628409723458615	-97.4645430457642	-99.49290720817558
5015	0.029060165858148246	-0.49255938511110964	-2.4628776345467434	-97.4645780287285	-99.49291420615069
5016	0.02903149420344059	-0.49256672624282855	-2.46291426057574	-97.4646129771774	-99.49292119722136
5017	0.0290028508367961	-0.49257406013159527	-2.4629508504685407	-97.4646478911449	-99.49292818139439
5018	0.028974235730819475	-0.49258138678455593	-2.4629874042607955	-97.46468277066509	-99.4929351586766
5019	0.028945648857263473	-0.4925887062088495	-2.4630239219881234	-97.46471761577192	-99.49294212907476
5020	0.02891709018830768	-0.49259601841160755	-2.4630604036861055	-97.46475242649935	-99.4929490925957
5021	0.028888559696227223	-0.49260332339995516	-2.4630968493902885	-97.4647872028813	-99.49295604924617
5022	0.028860057353224	-0.4926106211810101	-2.4631332591361854	-97.46482194495162	-99.49296299903298
5023	0.028831583131472938	-0.49261791176188313	-2.4631696329592723	-97.46485665274423	-99.49296994196288
5024	0.02880313700337711	-0.4926251951496781	-2.463205970894992	-97.46489132629291	-99.49297687804265
5025	0.028774718940858812	-0.49263247135149174	-2.46324227297875	-97.46492596563145	-99.49298380727903
5026	0.028746328916588182	-0.4926397403744138	-2.4632785392459198	-97.46496057079361	-99.49299072967878
5027	0.02871796690282541	-0.4926470022255273	-2.463314769731837	-97.46499514181309	-99.49299764524866
5028	0.02868963287178139	-0.49265425691190784	-2.4633509644718052	-97.46502967872361	-99.49300455399539
5029	0.028661326796171116	-0.4926615044406242	-2.463387123501091	-97.46506418155882	-99.49301145592571
5030	0.028633048648082526	-0.4926687448187383	-2.4634232468549273	-97.4650986503523	-99.49301835104635
5031	0.028604798399932407	-0.4926759780533049	-2.4634593345685114	-97.46513308513767	-99.49302523936402
5032	0.02857657602467173	-0.49268320415137196	-2.463495386677007	-97.4651674859485	-99.49303212088543
5033	0.02854838149405381	-0.4926904231199805	-2.463531403215543	-97.46520185281828	-99.4930389956173
5034	0.028520214781207254	-0.49269763496616464	-2.463567384219212	-97.46523618578051	-99.49304586356632
5035	0.028492075858652433	-0.4927048396969513	-2.4636033297230737	-97.46527048486864	-99.49305272473917
5036	0.028463964698686395	-0.4927120373193605	-2.4636392397621525	-97.46530475011608	-99.49305957914255
5037	0.028435881273989105	-0.4927192278404057	-2.463675114371439	-97.46533898155623	-99.49306642678314
5038	0.02840782555736504	-0.49272641126709305	-2.463710953585887	-97.46537317922245	-99.49307326766761
5039	0.028379797521291994	-0.492733587606422	-2.4637467574404197	-97.4654073431481	-99.49308010180263
5040	0.028351797138645496	-0.4927407568653849	-2.4637825259699233	-97.46544147336641	-99.49308692919486
5041	0.02832382438199793	-0.49274791905096754	-2.4638182592092486	-97.46547556991068	-99.49309374985093
5042	0.028295879224055576	-0.4927550741701485	-2.4638539571932143	-97.46550963281408	-99.4931005637775
5043	0.028267961637680916	-0.49276222222989957	-2.463889619956604	-97.46554366210985	-99.49310737098125
5044	0.02824007159555192	-0.4927693632371857	-2.463925247534166	-97.46557765783112	-99.49311417146875
5045	0.028212209070652472	-0.492776497198965	-2.463960839960616	-97.46561162001106	-99.49312096524665
5046	0.028184374035885584	-0.49278362412218857	-2.463996397270634	-97.4656455486827	-99.49312775232157
5047	0.028156566463775234	-0.4927907440138008	-2.464031919498866	-97.46567944387914	-99.49313453270014
5048	0.028128786327711097	-0.4927978568807391	-2.4640674066799244	-97.46571330563341	-99.49314130638894
5049	0.028101033600326175	-0.4928049627299341	-2.464102858848387	-97.46574713397851	-99.49314807339458
5050	0.02807330825455312	-0.4928120615683098	-2.464138276038798	-97.46578092894738	-99.49315483372368
5051	0.028045610263250143	-0.49281915340278293	-2.464173658285668	-97.46581469057296	-99.49316158738279
5052	0.028017939600072483	-0.4928262382402635	-2.4642090056234713	-97.46584841888817	-99.49316833437851
5053	0.027990296237369927	-0.49283331608765524	-2.464244318086651	-97.46588211392583	-99.4931750747174
5054	0.02796268014835679	-0.4928403869518545	-2.4642795957096144	-97.4659157757188	-99.49318180840605
5055	0.027935091306524884	-0.49284745083975096	-2.4643148385267355	-97.46594940429988	-99.493188535451
5056	0.027907529684419563	-0.49285450775822764	-2.464350046572354	-97.46598299970185	-99.49319525585881
5057	0.027879995255635337	-0.49286155771416057	-2.464385219880776	-97.46601656195743	-99.49320196963606
5058	0.02785248799288692	-0.49286860071441907	-2.4644203584862723	-97.46605009109932	-99.49320867678925
5059	0.02782500786999731	-0.4928756367658659	-2.4644554624230834	-97.46608358716021	-99.49321537732493
5060	0.02779755485960661	-0.4928826658753564	-2.4644905317254135	-97.46611705017271	-99.49322207124962
5061	0.027770128935266702	-0.4928896880497401	-2.464525566427432	-97.46615048016945	-99.49322875856986
5062	0.02774273007016742	-0.49289670329585883	-2.4645605665632777	-97.466183877183	-99.49323543929215
5063	0.02771535823764032	-0.49290371162054847	-2.464595532167054	-97.46621724124589	-99.49324211342302
5064	0.02768801341094773	-0.4929107130306376	-2.46463046327283	-97.46625057239068	-99.49324878096897
5065	0.02766069556357109	-0.4929177075329486	-2.4646653599146426	-97.46628387064979	-99.49325544193647
5066	0.027633404668960027	-0.4929246951342965	-2.464700222126493	-97.46631713605571	-99.49326209633205
5067	0.027606140700062176	-0.4929316758414898	-2.464735049942352	-97.46635036864079	-99.49326874416215
5068	0.02757890363077048	-0.49293864966133044	-2.4647698433961542	-97.4663835684375	-99.49327538543328
5069	0.027551693434416713	-0.49294561660061376	-2.4648046025218027	-97.4664167354781	-99.49328202015191
5070	0.02752451008430501	-0.492952576666128	-2.4648393273531646	-97.46644986979499	-99.4932886483245
5071	0.027497353554322312	-0.49295952986465513	-2.4648740179240765	-97.46648297142042	-99.4932952699575
5072	0.02747022381758646	-0.49296647620297	-2.464908674268339	-97.46651604038664	-99.49330188505736
5073	0.027443120848072933	-0.49297341568784114	-2.464943296419721	-97.46654907672585	-99.49330849363054
5074	0.027416044619158364	-0.4929803483260301	-2.4649778844119594	-97.46658208047029	-99.49331509568349
5075	0.02738899510448034	-0.4929872741242919	-2.4650124382787535	-97.4666150516521	-99.49332169122262
5076	0.027361972277866853	-0.4929941930893752	-2.465046958053775	-97.46664799030343	-99.49332828025435
5077	0.02733497611236646	-0.49300110522802154	-2.4650814437706563	-97.46668089645632	-99.49333486278512
5078	0.02730800658249327	-0.49300801054696614	-2.465115895463001	-97.46671377014287	-99.49334143882135
5079	0.02728106366145161	-0.4930149090529371	-2.465150313164379	-97.46674661139514	-99.49334800836944
5080	0.027254147322961886	-0.4930218007526564	-2.465184696908324	-97.46677942024509	-99.49335457143577
5081	0.027227257541086847	-0.4930286856528393	-2.465219046728342	-97.4668121967247	-99.49336112802676
5082	0.02720039428941401	-0.493035563760194	-2.4652533626579003	-97.46684494086591	-99.49336767814879
5083	0.027173557542001625	-0.4930424350814227	-2.465287644730437	-97.46687765270062	-99.49337422180825
5084	0.027146747272304483	-0.49304929962322047	-2.465321892979355	-97.46691033226071	-99.49338075901152
5085	0.027119963454802165	-0.4930561573922763	-2.4653561074380264	-97.46694297957805	-99.49338728976494
5086	0.027093206062574315	-0.49306300839527184	-2.465390288139788	-97.46697559468441	-99.4933938140749
5087	0.02706647507044324	-0.49306985263888303	-2.465424435117946	-97.46700817761158	-99.49340033194775
5088	0.027039770451507128	-0.49307669012977856	-2.4654585484057723	-97.46704072839131	-99.49340684338985
5089	0.02701309218073389	-0.49308352087462076	-2.465492628036506	-97.46707324705532	-99.49341334840753
5090	0.026986440231080266	-0.49309034488006553	-2.4655266740433532	-97.46710573363532	-99.49341984700716
5091	0.026959814577054098	-0.493097162152762	-2.4655606864594892	-97.46713818816295	-99.49342633919503
5092	0.026933215193055804	-0.4931039726993526	-2.4655946653180543	-97.46717061066981	-99.49343282497749
5093	0.026906642052578644	-0.4931107765264737	-2.465628610652157	-97.46720300118756	-99.49343930436085
5094	0.026880095130030146	-0.49311757364075476	-2.4656625224948723	-97.46723535974768	-99.49344577735144
5095	0.0268535743994896	-0.49312436404881865	-2.465696400879244	-97.46726768638173	-99.49345224395555
5096	0.02682707983499949	-0.4931311477572819	-2.465730245838283	-97.46729998112126	-99.49345870417947
5097	0.02680061141103135	-0.4931379247727543	-2.465764057404966	-97.46733224399765	-99.49346515802954
5098	0.02677416910142283	-0.49314469510183956	-2.46579783561224	-97.46736447504239	-99.493471605512
5099	0.026747752880904918	-0.4931514587511343	-2.4658315804930178	-97.46739667428687	-99.49347804663316
5100	0.026721362723075237	-0.49315821572722907	-2.4658652920801787	-97.46742884176251	-99.49348448139929
5101	0.026694998602802722	-0.49316496603670784	-2.465898970406572	-97.46746097750061	-99.49349090981666
5102	0.026668660494094165	-0.49317170968614776	-2.465932615505012	-97.46749308153247	-99.49349733189153
5103	0.02664234837166496	-0.49317844668212	-2.4659662274082823	-97.46752515388943	-99.49350374763017
5104	0.0266160622090294	-0.4931851770311887	-2.465999806149134	-97.46755719460269	-99.49351015703881
5105	0.026589801981544703	-0.4931919007399118	-2.4660333517602857	-97.46758920370348	-99.49351656012374
5106	0.026563567662943488	-0.49319861781484103	-2.4660668642744237	-97.46762118122301	-99.49352295689114
5107	0.026537359228124724	-0.4932053282625211	-2.4661003437242024	-97.46765312719243	-99.49352934734728
5108	0.026511176651535462	-0.49321203208949077	-2.4661337901422433	-97.46768504164288	-99.49353573149837
5109	0.026485019907088125	-0.4932187293022823	-2.466167203561136	-97.46771692460544	-99.49354210935064
5110	0.02645888896973314	-0.49322541990742097	-2.4662005840134382	-97.46774877611115	-99.49354848091032
5111	0.026432783814111627	-0.49323210391142613	-2.4662339315316752	-97.4677805961911	-99.49355484618359
5112	0.02640670441445525	-0.4932387813208108	-2.4662672461483397	-97.4678123848763	-99.49356120517665
5113	0.02638065074569912	-0.493245452142081	-2.4663005278958936	-97.46784414219768	-99.49356755789573
5114	0.026354622782289006	-0.4932521163817368	-2.466333776806766	-97.4678758681862	-99.493573904347
5115	0.026328620498778987	-0.49325877404627166	-2.466366992913354	-97.4679075628728	-99.49358024453664
5116	0.026302643869931863	-0.49326542514217303	-2.4664001762480217	-97.46793922628831	-99.49358657847084
5117	0.026276692870547846	-0.4932720696759212	-2.466433326843105	-97.46797085846364	-99.49359290615577
5118	0.026250767474954917	-0.4932787076539905	-2.466466444730904	-97.46800245942958	-99.49359922759757
5119	0.02622486765839349	-0.49328533908284933	-2.466499529943688	-97.46803402921694	-99.49360554280244
5120	0.026198993395353642	-0.49329196396895897	-2.466532582513695	-97.46806556785647	-99.49361185177649
5121	0.026173144660386394	-0.49329858231877455	-2.4665656024731306	-97.46809707537889	-99.49361815452592
5122	0.02614732142875159	-0.493305194138745	-2.466598589854169	-97.46812855181494	-99.49362445105682
5123	0.02612152367517656	-0.49331179943531267	-2.466631544688953	-97.46815999719527	-99.49363074137537
5124	0.026095751374699716	-0.4933183982149136	-2.466664467009593	-97.46819141155052	-99.49363702548766
5125	0.026070004501473065	-0.4933249904839778	-2.4666973568481687	-97.4682227949113	-99.49364330339984
5126	0.026044283031148918	-0.49333157624892854	-2.4667302142367262	-97.46825414730819	-99.49364957511801
5127	0.026018586938224897	-0.493338155516183	-2.466763039207282	-97.46828546877173	-99.4936558406483
5128	0.02599291619813132	-0.49334472829215154	-2.4667958317918206	-97.46831675933247	-99.4936620999968
5129	0.025967270785595298	-0.493351294583239	-2.4668285920222934	-97.46834801902088	-99.49366835316964
5130	0.02594165067517712	-0.4933578543958433	-2.466861319930622	-97.46837924786742	-99.49367460017285
5131	0.025916055842858998	-0.49336440773635615	-2.466894015548696	-97.46841044590252	-99.49368084101258
5132	0.02589048626281021	-0.4933709546111631	-2.466926678908375	-97.46844161315659	-99.49368707569488
5133	0.02586494191075428	-0.4933774950266433	-2.4669593100414837	-97.46847274966	-99.49369330422583
5134	0.02583942276127671	-0.4933840289891698	-2.466991908979818	-97.46850385544305	-99.4936995266115
5135	0.025813928789860385	-0.4933905565051088	-2.4670244757551414	-97.4685349305361	-99.49370574285794
5136	0.025788459971734845	-0.49339707758082113	-2.467057010399188	-97.46856597496941	-99.49371195297124
5137	0.025763016281768136	-0.49340359222266045	-2.4670895129436583	-97.46859698877323	-99.49371815695743
5138	0.025737597695352388	-0.49341010043697475	-2.4671219834202214	-97.46862797197778	-99.49372435482255
5139	0.02571220418786918	-0.49341660223010547	-2.467154421860516	-97.46865892461325	-99.49373054657265
5140	0.0256868357342267	-0.4934230976083877	-2.4671868282961515	-97.46868984670982	-99.49373673221376
5141	0.025661492309806355	-0.4934295865781507	-2.467219202758703	-97.4687207382976	-99.49374291175191
5142	0.02563617388984929	-0.49343606914571714	-2.4672515452797157	-97.46875159940669	-99.4937490851931
5143	0.025610880450182727	-0.49344254531740345	-2.4672838558907038	-97.46878243006717	-99.4937552525434
5144	0.02558561196564435	-0.49344901509951994	-2.4673161346231507	-97.46881323030907	-99.49376141380876
5145	0.025560368411820078	-0.4934554784983706	-2.4673483815085073	-97.46884400016242	-99.49376756899521
5146	0.025535149763892706	-0.4934619355202536	-2.4673805965781956	-97.46887473965718	-99.49377371810874
5147	0.025509955997721934	-0.49346838617146016	-2.467412779863605	-97.46890544882334	-99.49377986115536
5148	0.025484787088251692	-0.49347483045827606	-2.4674449313960944	-97.46893612769077	-99.49378599814104
5149	0.02545964301128506	-0.49348126838698025	-2.4674770512069926	-97.46896677628942	-99.49379212907175
5150	0.025434523742323967	-0.49348769996384584	-2.467509139327595	-97.46899739464911	-99.49379825395349
5151	0.02540942925674622	-0.4934941251951398	-2.4675411957891695	-97.4690279827997	-99.49380437279221
5152	0.02538435952992729	-0.49350054408712246	-2.467573220622951	-97.46905854077099	-99.49381048559388
5153	0.025359314538022926	-0.4935069566460486	-2.467605213860143	-97.46908906859275	-99.49381659236445
5154	0.025334294256142642	-0.4935133628781666	-2.467637175531921	-97.46911956629476	-99.49382269310988
5155	0.025309298660056656	-0.4935197627897184	-2.467669105669427	-97.4691500339067	-99.49382878783611
5156	0.025284327725276	-0.4935261563869399	-2.4677010043037733	-97.46918047145826	-99.49383487654907
5157	0.02525938142769102	-0.4935325436760612	-2.4677328714660414	-97.4692108789791	-99.49384095925471
5158	0.02523445974267713	-0.4935389246633057	-2.4677647071872824	-97.46924125649885	-99.49384703595894
5159	0.025209562646481387	-0.4935452993548911	-2.4677965114985168	-97.46927160404715	-99.49385310666769
5160	0.02518469011431773	-0.4935516677570289	-2.467828284430734	-97.46930192165352	-99.49385917138687
5161	0.02515984212227068	-0.49355802987592434	-2.4678600260148933	-97.46933220934751	-99.49386523012241
5162	0.025135018645844276	-0.49356438571777644	-2.4678917362819237	-97.46936246715866	-99.49387128288019
5163	0.025110219661183653	-0.4935707352887783	-2.4679234152627223	-97.46939269511644	-99.49387732966612
5164	0.02508544514403588	-0.49357707859511696	-2.4679550629881573	-97.4694228932503	-99.49388337048609
5165	0.025060695070020123	-0.49358341564297326	-2.4679866794890657	-97.46945306158965	-99.49388940534597
5166	0.025035969415093784	-0.4935897464385218	-2.4680182647962545	-97.46948320016388	-99.49389543425166
5167	0.02501126815565574	-0.4935960709879313	-2.4680498189404996	-97.46951330900241	-99.49390145720902
5168	0.024986591266996705	-0.49360238929736433	-2.4680813419525465	-97.46954338813457	-99.49390747422395
5169	0.02496193872518776	-0.49360870137297735	-2.468112833863111	-97.46957343758962	-99.49391348530227
5170	0.024937310506335242	-0.49361500722092067	-2.468144294702879	-97.46960345739687	-99.49391949044987
5171	0.024912706586703803	-0.4936213068473387	-2.4681757245025056	-97.46963344758558	-99.49392548967259
5172	0.024888126941769617	-0.4936276002583697	-2.4682071232926153	-97.46966340818496	-99.49393148297627
5173	0.024863571547982688	-0.4936338874601459	-2.4682384911038024	-97.46969333922421	-99.49393747036676
5174	0.024839040381424538	-0.4936401684587936	-2.468269827966632	-97.46972324073249	-99.49394345184989
5175	0.02481453341786538	-0.4936464432604326	-2.4683011339116367	-97.46975311273896	-99.49394942743149
5176	0.02479005063371653	-0.49365271187117743	-2.4683324089693226	-97.46978295527268	-99.49395539711738
5177	0.024765592004901305	-0.49365897429713573	-2.468363653170163	-97.46981276836276	-99.49396136091337
5178	0.024741157507831624	-0.4936652305444096	-2.468394866544601	-97.46984255203826	-99.49396731882528
5179	0.024716747118661897	-0.4936714806190955	-2.468426049123052	-97.46987230632816	-99.49397327085893
5180	0.024692360813459435	-0.4936777245272828	-2.4684572009358985	-97.4699020312615	-99.49397921702008
5181	0.02466799856861296	-0.49368396227505584	-2.468488322013495	-97.46993172686723	-99.49398515731457
5182	0.024643660360212705	-0.49369019386849244	-2.468519412386166	-97.46996139317429	-99.49399109174816
5183	0.024619346164506728	-0.49369641931366465	-2.4685504720842046	-97.46999103021155	-99.49399702032663
5184	0.024595055958184564	-0.4937026386166385	-2.468581501137876	-97.47002063800794	-99.49400294305578
5185	0.024570789717290653	-0.49370885178347396	-2.468612499577414	-97.47005021659228	-99.49400885994136
5186	0.024546547418050457	-0.49371505882022504	-2.4686434674330227	-97.4700797659934	-99.49401477098914
5187	0.024522329037188262	-0.49372125973293984	-2.468674404734877	-97.4701092862401	-99.4940206762049
5188	0.024498134550799355	-0.4937274545276604	-2.4687053115131232	-97.47013877736114	-99.49402657559435
5189	0.024473963935355225	-0.49373364321042285	-2.468736187797875	-97.47016823938525	-99.49403246916329
5190	0.02444981716770428	-0.4937398257872577	-2.4687670336192173	-97.47019767234114	-99.49403835691741
5191	0.024425694223589256	-0.4937460022641888	-2.468797849007208	-97.47022707625749	-99.49404423886249
5192	0.024401595080135674	-0.49375217264723437	-2.4688286339918712	-97.47025645116295	-99.49405011500426
5193	0.024377519713671303	-0.4937583369424071	-2.4688593886032044	-97.47028579708613	-99.49405598534842
5194	0.02435346810061828	-0.493764495155713	-2.4688901128711747	-97.4703151140557	-99.4940618499007
5195	0.024329440217596476	-0.493770647293153	-2.4689208068257193	-97.47034440210012	-99.49406770866682
5196	0.024305436041167083	-0.49377679336072133	-2.4689514704967452	-97.47037366124799	-99.49407356165248
5197	0.02428145554813871	-0.49378293336440676	-2.4689821039141315	-97.47040289152783	-99.4940794088634
5198	0.024257498714954195	-0.49378906731019206	-2.469012707107727	-97.47043209296808	-99.49408525030526
5199	0.024233565518183953	-0.4937951952040539	-2.469043280107351	-97.47046126559722	-99.49409108598375
5200	0.024209655935001018	-0.4938013170519635	-2.4690738229427933	-97.47049040944367	-99.49409691590458
5201	0.02418576994149113	-0.4938074328598858	-2.4691043356438147	-97.47051952453583	-99.49410274007342
5202	0.024161907514511083	-0.49381354263377986	-2.4691348182401467	-97.47054861090207	-99.49410855849594
5203	0.024138068631173293	-0.4938196463795992	-2.4691652707614913	-97.47057766857074	-99.4941143711778
5204	0.024114253267831676	-0.49382574410329105	-2.46919569323752	-97.47060669757013	-99.49412017812467
5205	0.024090461401663543	-0.4938318358107971	-2.4692260856978767	-97.47063569792857	-99.49412597934223
5206	0.024066693008988893	-0.4938379215080529	-2.469256448172175	-97.47066466967426	-99.49413177483609
5207	0.0240429480671297	-0.4938440012009883	-2.469286780690001	-97.47069361283548	-99.49413756461193
5208	0.024019226552638773	-0.4938500748955273	-2.4693170832809095	-97.47072252744039	-99.4941433486754
5209	0.023995528442667613	-0.4938561425975881	-2.469347355974427	-97.4707514135172	-99.49414912703212
5210	0.02397185371391597	-0.493862204313083	-2.469377598800051	-97.47078027109406	-99.4941548996877
5211	0.023948202343391234	-0.49386826004791834	-2.4694078117872498	-97.47080910019906	-99.49416066664782
5212	0.023924574308191005	-0.49387430980799496	-2.4694379949654626	-97.47083790086033	-99.49416642791803
5213	0.023900969584925214	-0.4938803535992075	-2.469468148364099	-97.47086667310589	-99.494172183504
5214	0.023877388150742918	-0.493886391427445	-2.46949827201254	-97.47089541696381	-99.49417793341132
5215	0.02385382998289637	-0.49389242329859073	-2.469528365940139	-97.47092413246209	-99.49418367764558
5216	0.023830295058256123	-0.49389844921852183	-2.469558430176219	-97.47095281962869	-99.4941894162124
5217	0.023806783353758965	-0.4939044691931102	-2.469588464750073	-97.47098147849158	-99.49419514911735
5218	0.023783294846566716	-0.49391048322822156	-2.4696184696909675	-97.47101010907868	-99.49420087636602
5219	0.023759829514048147	-0.4939164913297158	-2.469648445028139	-97.47103871141789	-99.494206597964
5220	0.02373638733318606	-0.4939224935034473	-2.4696783907907944	-97.47106728553709	-99.49421231391686
5221	0.02371296828102465	-0.4939284897552644	-2.4697083070081125	-97.4710958314641	-99.49421802423018
5222	0.02368957233478447	-0.49393448009100976	-2.4697381937092433	-97.47112434922677	-99.4942237289095
5223	0.023666199471680194	-0.4939404645165204	-2.4697680509233093	-97.47115283885286	-99.4942294279604
5224	0.023642849668978838	-0.4939464430376274	-2.4697978786794024	-97.47118130037013	-99.49423512138844
5225	0.023619522904043733	-0.49395241566015624	-2.469827677006586	-97.47120973380633	-99.49424080919914
5226	0.023596219153883158	-0.49395838238992645	-2.4698574459338953	-97.47123813918917	-99.49424649139806
5227	0.023572938395795218	-0.493964343232752	-2.4698871854903364	-97.47126651654631	-99.49425216799075
5228	0.02354968060763002	-0.49397029819444127	-2.469916895704889	-97.47129486590542	-99.4942578389827
5229	0.023526445765880144	-0.49397624728079637	-2.469946576606501	-97.47132318729412	-99.49426350437949
5230	0.02350323384840436	-0.49398219049761427	-2.469976228224094	-97.47135148073997	-99.49426916418659
5231	0.02348004483270033	-0.49398812785068585	-2.4700058505865585	-97.47137974627057	-99.49427481840954
5232	0.023456878696009542	-0.4939940593457966	-2.47003544372276	-97.4714079839135	-99.49428046705385
5233	0.02343373541557303	-0.49399998498872594	-2.4700650076615327	-97.47143619369619	-99.49428611012503
5234	0.023410614969110566	-0.4940059047852477	-2.4700945424316845	-97.4714643756462	-99.49429174762855
5235	0.023387517333841423	-0.4940118187411301	-2.470124048061993	-97.47149252979096	-99.49429737956993
5236	0.02336444248751096	-0.4940177268621358	-2.4701535245812076	-97.4715206561579	-99.49430300595466
5237	0.0233413904074663	-0.49402362915402137	-2.4701829720180513	-97.47154875477447	-99.4943086267882
5238	0.023318361071290983	-0.4940295256225381	-2.470212390401216	-97.471576825668	-99.49431424207604
5239	0.023295354456732698	-0.4940354162734316	-2.4702417797593674	-97.47160486886582	-99.49431985182366
5240	0.02327237054124298	-0.49404130111244127	-2.470271140121143	-97.47163288439535	-99.49432545603652
5241	0.023249409302177504	-0.4940471801453015	-2.47030047151515	-97.4716608722838	-99.49433105472008
5242	0.023226470717458758	-0.4940530533777408	-2.4703297739699686	-97.4716888325585	-99.49433664787978
5243	0.023203554764799295	-0.4940589208154818	-2.4703590475141506	-97.47171676524664	-99.49434223552107
5244	0.023180661421465854	-0.4940647824642418	-2.4703882921762204	-97.47174467037547	-99.49434781764944
5245	0.02315779066550888	-0.494070638329732	-2.4704175079846737	-97.4717725479722	-99.49435339427028
5246	0.023134942474551723	-0.4940764884176588	-2.4704466949679786	-97.47180039806393	-99.49435896538904
5247	0.023112116826345286	-0.4940823327337221	-2.470475853154574	-97.47182822067788	-99.49436453101116
5248	0.023089313698534952	-0.4940881712836169	-2.4705049825728715	-97.4718560158411	-99.49437009114204
5249	0.02306653306906492	-0.4940940040730319	-2.4705340832512546	-97.4718837835807	-99.49437564578714
5250	0.023043774915797455	-0.4940998311076507	-2.4705631552180787	-97.47191152392374	-99.49438119495183
5251	0.02302103921616222	-0.49410565239315096	-2.4705921985016706	-97.47193923689723	-99.49438673864152
5252	0.022998325948439258	-0.49411146793520494	-2.4706212131303302	-97.4719669225282	-99.49439227686163
5253	0.022975635090240587	-0.4941172777394793	-2.4706501991323293	-97.47199458084359	-99.49439780961755
5254	0.022952966619433857	-0.494123081811635	-2.470679156535911	-97.4720222118704	-99.49440333691467
5255	0.022930320514288116	-0.4941288801573275	-2.470708085369292	-97.4720498156355	-99.49440885875838
5256	0.022907696752420104	-0.49413467278220646	-2.4707369856606607	-97.47207739216583	-99.49441437515405
5257	0.022885095311883707	-0.4941404596919165	-2.470765857438175	-97.47210494148825	-99.49441988610707
5258	0.022862516170469915	-0.49414624089209624	-2.470794700729969	-97.4721324636296	-99.4944253916228
5259	0.022839959306336644	-0.4941520163883786	-2.470823515564147	-97.4721599586167	-99.4944308917066
5260	0.022817424697687272	-0.4941577861863912	-2.470852301968786	-97.47218742647635	-99.49443638636384
5261	0.022794912322145755	-0.4941635502917564	-2.4708810599719344	-97.47221486723528	-99.49444187559986
5262	0.022772422158269967	-0.4941693087100904	-2.470909789601615	-97.47224228092027	-99.49444735942004
5263	0.022749954183665433	-0.49417506144700424	-2.4709384908858216	-97.472269667558	-99.49445283782968
5264	0.022727508376541528	-0.4941808085081033	-2.4709671638525195	-97.47229702717519	-99.49445831083416
5265	0.02270508471556637	-0.4941865498989874	-2.4709958085296475	-97.47232435979848	-99.49446377843879
5266	0.022682683177841112	-0.4941922856252512	-2.4710244249451176	-97.4723516654545	-99.4944692406489
5267	0.022660303742668864	-0.4941980156924832	-2.4710530131268125	-97.47237894416986	-99.49447469746981
5268	0.022637946387420615	-0.4942037401062668	-2.471081573102589	-97.47240619597112	-99.49448014890685
5269	0.02261561109118737	-0.49420945887217993	-2.4711101049002746	-97.47243342088491	-99.4944855949653
5270	0.0225932978311581	-0.49421517199579484	-2.471138608547671	-97.47246061893767	-99.49449103565051
5271	0.022571006586141695	-0.49422087948267834	-2.471167084072552	-97.47248779015594	-99.49449647096775
5272	0.022548737334208757	-0.49422658133839165	-2.471195531502664	-97.47251493456618	-99.49450190092233
5273	0.02252649005411783	-0.49423227756849064	-2.471223950865725	-97.47254205219485	-99.49450732551955
5274	0.02250426472367184	-0.4942379681785257	-2.4712523421894286	-97.4725691430684	-99.49451274476466
5275	0.022482061321489777	-0.49424365317404184	-2.471280705501437	-97.47259620721321	-99.49451815866298
5276	0.02245987982586417	-0.49424933256057846	-2.4713090408293876	-97.47262324465564	-99.49452356721979
5277	0.022437720215293777	-0.49425500634366926	-2.47133734820089	-97.47265025542202	-99.49452897044031
5278	0.022415582467843087	-0.49426067452884287	-2.471365627643528	-97.47267723953871	-99.49453436832985
5279	0.02239346656230018	-0.49426633712162216	-2.4713938791848555	-97.47270419703199	-99.49453976089366
5280	0.02237137247716059	-0.494271994127525	-2.471422102852401	-97.47273112792813	-99.49454514813698
5281	0.022349300190249555	-0.4942776455520634	-2.471450298673665	-97.47275803225334	-99.49455053006507
5282	0.022327249681007133	-0.4942832914007441	-2.4714784666761225	-97.47278491003385	-99.49455590668316
5283	0.02230522092731263	-0.49428893167906823	-2.471506606887219	-97.47281176129589	-99.49456127799652
